store_producto_id;store_producto_nombre;store_producto_imagen;store_producto_imagen2;store_producto_imagen3;store_producto_imagen4;store_producto_imagen5;store_producto_imagen6;store_producto_imagen7;store_producto_imagen8;store_producto_imagen9;store_producto_video;store_producto_descripcion;store_producto_valor;store_producto_moneda;store_producto_cantidad;store_producto_negocio;store_producto_categoria;store_producto_subcategoria;store_producto_subcategoria2;store_producto_fecha;store_producto_estado;store_producto_sku;store_producto_promocion;store_producto_promocion_tipo;store_producto_promocion_valor;store_producto_promocion_inicio;store_producto_promocion_fin;store_producto_promocion_texto;store_producto_etiqueta;store_producto_etiqueta_color;store_producto_tags;store_producto_archivo_digital;store_producto_sugeridos;store_producto_negocio_categoria;store_producto_negocio_subcategoria;store_producto_tipo;store_producto_tipoproducto;store_producto_enlace_digital;store_producto_tienda;store_producto_envio_peso;store_producto_envio_dimenciones;store_producto_envio_tipo;store_producto_envio_local;store_producto_envio_nacional;store_producto_envio_internacional;store_producto_envio_empresa;store_producto_correo_cotizacion;store_producto_caracteristicas;store_producto_caracteristicas_id;store_producto_caracteristicas_opciones;store_producto_nuevo;store_producto_devolucion;store_producto_ubicacion;store_producto_vendido
33288;"PANTALON CASUAL CARGO TALLA 32";IMG_7818.JPG;IMG_7819.JPG;IMG_7820.JPG;IMG_7822.JPG;IMG_7821.JPG;NULL;NULL;NULL;NULL;NULL;NULL;58000.00;1;1;1384;2967;2968;2973;NULL;1;B223;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Pantalon,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;0
33301;"SUDADERA POLAR REEBOK TALLA L";IMG_7863.JPG;IMG_7864.JPG;IMG_7865.JPG;IMG_7867.JPG;IMG_7868.JPG;NULL;NULL;NULL;NULL;NULL;NULL;18000.00;1;0;1384;2967;2968;2973;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Reebok,Sudadera,Polar,Baulitodemrbean,Baulito;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
33311;"PANTALON LEGACY TALLA 36";IMG_7824.JPG;IMG_7825.JPG;IMG_7826.JPG;IMG_7827.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;2977;NULL;1;B234;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Pantalon ,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x18;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
33321;"SUDADERA SOTHPOLE TALLA 4XL";IMG_7828.JPG;IMG_7829.JPG;IMG_7832.JPG;IMG_7830.JPG;IMG_7831.JPG;NULL;NULL;NULL;NULL;NULL;NULL;48000.00;1;1;1384;2967;2968;2973;NULL;1;B244;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Sudadera,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;0;0
33332;"PANTALON URBAN HERITAGE TALLA 30";IMG_7834.JPG;IMG_7835.JPG;IMG_7837.JPG;IMG_7839.JPG;IMG_7841.JPG;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;2977;NULL;0;B236;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Pantalon,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
33345;"PANTALON LEE TALLA 34";IMG_7843.JPG;IMG_7845.JPG;IMG_7846.JPG;IMG_7848.JPG;IMG_7849.JPG;NULL;NULL;NULL;NULL;NULL;NULL;58000.00;1;1;1384;2967;2968;2977;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Lee,Pantalon,Baulito,Baulitodemrnean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;6;0;0;1
33356;"PANTALON POLO TALLA 44";IMG_7799_1680557595.JPG;IMG_7800.JPG;IMG_7802.JPG;IMG_7803.JPG;IMG_7804.JPG;IMG_7805_1680557599.JPG;NULL;NULL;NULL;NULL;NULL;48000.00;1;0;1384;2967;2968;2977;NULL;0;B235;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Pantalon ,Polo,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;6;0;0;1
33366;"LEÑADORA TALLA MERONA TALLA M";IMG_7968.JPG;IMG_7969.JPG;IMG_7970.JPG;IMG_7971.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;48000.00;1;0;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Leñadora,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;0
33377;"LEÑADORA FADED GLORY TALLA S";IMG_7972.JPG;IMG_7973.JPG;IMG_7974.JPG;IMG_7975.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;22000.00;1;0;1384;2967;2968;2972;NULL;0;NULL;1;1;38000.00;2023-04-24;NULL;NULL;NULL;NULL;Leñadora,FadedGlory,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
33390;"LEÑADORA ARIZONA TALLA L";IMG_7962.JPG;IMG_7963.JPG;IMG_7964.JPG;IMG_7965.JPG;IMG_7967.JPG;IMG_7966.JPG;NULL;NULL;NULL;NULL;NULL;22000.00;1;1;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Leñadora,Arizona,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;0
33401;"LEÑADORA HAWX TALLA XL";IMG_7951.JPG;IMG_7952.JPG;IMG_7953.JPG;IMG_7955.JPG;IMG_7956.JPG;IMG_7954.JPG;NULL;NULL;NULL;NULL;NULL;22000.00;1;0;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Leñadora,HAWX,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;0
33411;"LEÑADORA BLUE GEAR TALLA M";IMG_7944.JPG;IMG_7946.JPG;IMG_7947.JPG;IMG_7948.JPG;IMG_7949.JPG;IMG_7950.JPG;NULL;NULL;NULL;NULL;NULL;38000.00;1;1;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Leñadora,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;0
33421;"LEÑADORA GOODIELLOW TALLA S";IMG_7957.JPG;IMG_7958.JPG;IMG_7959.JPG;IMG_7960.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;1;1384;2967;2968;2972;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Leñadora,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;1;0;1;0
33436;"GORRA CURVA EQUIPO DE BEISBOL LOS ANGELES DODGERS";IMG_8818.JPG;IMG_8820.JPG;IMG_8822.JPG;IMG_8824.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;C106;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Gorra,Dodgers,Beisbol,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;1
33448;"GORRA CURVA EQUIPO DE BEISBOL LOS ANGELES DODGERS";IMG_8827.JPG;IMG_8829.JPG;IMG_8831.JPG;IMG_8833.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Gorra,Dodgers,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;0
33459;"GORRA CURVA EQUIPO DE BEISBOL LOS ANGELES DODGERS  ADAPTABLE COLOR BEIS";IMG_8853.JPG;IMG_8840.JPG;IMG_8856.JPG;IMG_8858_1681253312.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;1;1384;2967;2968;2969;NULL;1;C107;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Dodgers,Equipos,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;0
33471;"GORRA CURVA EQUIPO DE BEISBOL LOS ANGELES DODGERS";IMG_8859_1681253627.JPG;IMG_8861_1681253628.JPG;IMG_8863.JPG;IMG_8865.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Dodgers ,Equipo,Beisbol,Baulito ,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x22;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;0
33482;"GORRA CURVA EQUIPO DE BEISBOL LOS ANGELES DODGERS";IMG_8844.JPG;IMG_8846.JPG;IMG_8848.JPG;IMG_8851.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Beisbol,Baulito,Baulitodemrbean,Dodgers;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;1
33509;"GORRA TORONTO BLUE JAYS";IMG_8866.JPG;IMG_8869.JPG;IMG_8870.JPG;IMG_8872.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;1;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Toronto,Bluejays,Gorras,Beisbol,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;1
33521;"GORRA DUNCKS NHL NEGRA";IMG_8890.JPG;IMG_8892.JPG;IMG_8894.JPG;IMG_8896.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;2;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NHL,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x18;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
33529;"GORRA OAKLAND ATHLETICS COLOR VERDE CON AMARILLO Y BLANCO";IMG_8897.JPG;IMG_8899.JPG;IMG_8901.JPG;IMG_8903.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x19;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
33540;"GORRA CHICAGO WHITE SOX COLOR NEGRA CON BLANCO";IMG_8904.JPG;IMG_8906.JPG;IMG_8908.JPG;IMG_8910.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;1;1384;2967;2968;4573;NULL;0;C105;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;"Gorra ,ChicagoWhite,Baulito,Baulitodemrbean";NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;0
33553;"GORRA NBA CHICAGO BULLS COLOR NEGRA";IMG_8873.JPG;IMG_8875.JPG;IMG_8877.JPG;IMG_8879_1681255162.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Chicagobulls,Gorras,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;0;0;0;1
33566;"GORRA EQUIPO NFL RAIDERS NEGRA";IMG_8925.JPG;IMG_8927.JPG;IMG_8929.JPG;IMG_8931.JPG;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28000.00;1;0;1384;2967;2968;4573;NULL;0;NULL;NULL;1;0.00;NULL;NULL;NULL;NULL;NULL;Raiders,Equipos,Baulito,Baulitodemrbean;NULL;NULL;NULL;NULL;1;1;NULL;NULL;1;10x10x20;0;NULL;NULL;NULL;1;NULL;0;NULL;NULL;3;0;0;0
